uid,id,score
u00044,a00559,3
u00044,a05560,1
u00044,a02653,3
u00044,a00061,1
u00044,a03169,5
u00044,a05745,5
u00044,a05788,2
u00044,a02069,2
u00044,a06613,3
u00044,a02552,2
u00044,a03406,2
u00044,a01017,5
u00044,a01452,2
u00044,a06892,3
u00044,a01928,1
u00044,a04831,2
u00044,a06681,4
u00044,a02423,2
u00044,a06502,1
u00044,a05707,3
u00044,a04018,1
u00044,a01508,1
u00044,a03849,2
u00044,a06725,2
u00044,a00394,3
u00044,a05278,1
u00044,a01526,1
u00044,a04255,5
u00044,a04569,5
u00044,a02952,5
u00044,a06943,1
u00044,a00852,4
u00044,a01587,5
u00044,a00042,2
u00044,a02918,4
u00044,a00134,4
u00044,a02678,3
u00044,a06286,1
u00044,a01277,3
u00044,a01950,1
u00044,a04988,1
u00044,a06180,5
u00044,a02410,5
u00044,a02716,3
u00044,a02006,2
u00044,a04635,5
u00044,a03645,2
u00044,a01851,5
u00044,a04134,4
u00044,a00899,1
u00044,a01546,3
u00044,a06567,1
u00044,a06387,4
u00044,a05180,4
u00044,a04808,3
u00044,a02374,4
u00044,a03466,4
u00044,a06529,2
u00044,a05037,5
u00044,a00014,3
u00044,a05684,5
u00044,a06686,4
u00044,a05501,2
u00044,a05742,1
u00045,a01695,5
u00045,a06814,4
u00045,a04850,3
u00045,a06524,5
u00045,a01225,5
u00045,a02637,3
u00045,a01536,1
u00045,a02355,1
u00045,a00491,3
u00045,a05832,2
u00045,a06697,2
u00045,a04449,1
u00045,a06090,4
u00045,a02968,5
u00045,a00951,3
u00045,a02504,5
u00045,a01550,1
u00045,a05284,2
u00045,a00652,3
u00045,a03085,2
u00045,a01921,1
u00045,a03761,5
u00045,a02130,1
u00045,a04407,2
u00045,a02641,2
u00045,a05232,1
u00045,a03153,2
u00045,a04732,4
u00045,a03514,5
u00045,a03044,3
u00045,a04186,3
u00045,a01685,2
u00045,a03297,1
u00045,a06478,2
u00045,a05330,2
u00045,a04849,2
u00045,a00258,1
u00045,a02418,4
u00045,a06546,3
u00045,a03184,5
u00045,a01171,1
u00045,a01022,2
u00045,a05653,4
u00045,a05251,5
u00045,a02907,1
u00045,a00944,4
u00045,a06695,2
u00045,a06044,1
u00045,a02788,4
u00045,a04651,5
u00045,a01899,4
u00045,a01832,2
u00045,a02178,3
u00045,a05370,3
u00045,a04912,3
u00045,a04302,3
u00045,a00982,3
u00045,a04022,2
u00045,a01148,4
u00045,a06687,5
u00045,a03099,5
u00045,a04447,4
u00045,a04237,4
u00045,a05216,3
u00045,a00736,1
u00045,a02832,4
u00045,a00408,3
u00045,a03402,3
u00045,a04325,4
u00045,a04910,4
u00045,a04794,3
u00045,a03517,3
u00045,a02976,5
u00045,a06405,1
u00045,a03411,2
u00045,a06853,4
u00045,a00307,2
u00045,a05108,1
u00045,a00248,2
u00045,a05727,3
u00045,a02404,2
u00045,a00841,5
u00045,a00868,5
u00045,a03442,1
u00045,a00939,5
u00045,a03136,2
u00045,a02279,5
u00045,a06761,2
u00045,a06513,1
u00045,a00130,1
u00046,a05163,3
u00046,a05572,5
u00046,a03583,4
u00046,a04688,2
u00046,a04286,1
u00046,a06844,4
u00046,a06715,3
u00046,a01230,5
u00046,a03250,5
u00046,a02974,4
u00046,a01998,2
u00046,a02888,3
u00046,a06610,3
u00046,a02211,4
u00046,a02657,2
u00046,a03910,1
u00046,a05435,3
u00046,a05463,3
u00046,a03183,1
u00046,a04439,1
u00046,a04220,2
u00046,a05511,1
u00046,a05367,1
u00046,a05569,1
u00046,a01606,1
u00046,a00275,1
u00046,a04179,4
u00046,a03898,5
u00046,a00541,4
u00046,a02822,4
u00046,a04474,2
u00046,a03933,1
u00046,a06086,3
u00046,a06127,2
u00046,a05992,4
u00046,a01009,1
u00046,a03669,1
u00046,a03710,5
u00046,a02622,2
u00046,a03031,2
u00046,a05123,3
u00046,a04348,3
u00046,a02002,3
u00046,a05648,3
u00046,a05744,5
u00046,a05544,2
u00046,a01029,3
u00046,a01238,2
u00046,a03824,1
u00046,a04450,2
u00046,a06345,3
u00046,a03532,2
u00046,a04132,2
u00046,a05919,1
u00046,a06735,2
u00046,a01414,5
u00046,a00385,1
u00046,a00550,1
u00046,a04892,2
u00046,a06354,1
u00046,a04223,2
u00046,a05517,2
u00046,a01264,4
u00046,a05257,5
u00046,a03907,3
u00046,a00065,3
u00046,a04526,4
u00046,a03495,2
u00046,a01492,5
u00046,a06084,4
u00046,a05133,4
u00046,a04872,4
u00046,a05657,2
u00046,a01434,5
u00046,a05871,1
u00046,a04835,4
u00046,a03289,2
u00046,a00879,1
u00046,a01757,5
u00046,a04257,4
u00046,a04814,4
u00046,a05425,5
u00046,a03919,4
u00046,a06671,3
u00046,a03446,1
u00046,a05416,4
u00046,a00998,4
u00046,a05597,2
u00046,a03565,2
u00046,a05490,1
u00047,a04525,3
u00047,a02114,4
u00047,a00492,2
u00047,a05484,3
u00047,a00647,5
u00047,a02708,4
u00047,a00288,2
u00047,a00558,1
u00047,a05411,1
u00047,a04002,4
u00047,a04827,3
u00047,a02084,5
u00047,a04589,2
u00047,a04382,2
u00047,a05581,4
u00047,a00989,4
u00047,a04093,2
u00047,a04783,1
u00047,a03136,3
u00047,a06695,1
u00047,a00392,3
u00047,a02227,4
u00047,a01436,5
u00047,a04960,2
u00047,a05439,5
u00047,a00381,1
u00047,a05986,1
u00047,a06653,3
u00047,a05769,4
u00047,a06450,1
u00047,a05651,2
u00047,a01677,2
u00047,a04309,1
u00047,a06624,2
u00047,a01507,5
u00047,a02516,1
u00047,a00839,2
u00047,a06331,5
u00047,a02877,3
u00047,a00172,2
u00047,a04840,4
u00047,a06015,2
u00047,a04772,5
u00047,a04854,3
u00047,a00748,2
u00047,a05791,1
u00047,a01541,1
u00047,a02113,5
u00047,a06793,3
u00047,a00812,3
u00047,a01771,3
u00047,a06324,5
u00047,a05581,3
u00047,a00048,3
u00047,a06040,3
u00047,a06325,4
u00047,a00787,3
u00047,a02578,3
u00047,a02649,2
u00047,a06515,1
u00047,a03020,1
u00047,a01720,5
u00047,a02304,5
u00047,a01236,5
u00047,a06761,5
u00047,a03788,5
u00047,a01467,4
u00047,a01962,3
u00047,a03702,1
u00047,a02561,3
u00047,a06282,3
u00047,a03970,5
u00047,a01103,1
u00047,a06003,5
u00047,a02361,3
u00047,a03321,5
u00047,a06087,1
u00047,a00846,1
u00047,a02285,5
u00047,a01527,4
u00047,a06274,4
u00047,a02418,1
u00047,a03815,4
u00047,a06726,2
u00047,a05288,5
u00047,a04875,2
u00047,a04195,5
u00047,a03165,4
u00047,a04983,4
u00047,a03375,5
u00047,a05889,4
u00047,a03040,2
u00047,a02627,1
u00048,a05322,1
u00048,a02877,1
u00048,a05015,3
u00048,a00335,3
u00048,a06212,5
u00048,a03150,5
u00048,a04832,3
u00048,a03372,5
u00048,a01277,4
u00048,a05815,3
u00048,a06476,1
u00048,a01386,2
u00048,a05475,4
u00048,a05362,5
u00048,a02753,4
u00048,a02122,2
u00048,a00069,4
u00048,a01529,5
u00048,a02485,4
u00048,a02431,3
u00048,a04382,4
u00048,a04381,4
u00048,a03685,5
u00048,a05164,5
u00048,a02056,3
u00048,a04499,3
u00048,a01660,1
u00048,a02689,5
u00048,a03547,1
u00048,a06069,1
u00048,a03177,2
u00048,a03653,3
u00048,a05346,1
u00048,a03169,2
u00048,a04343,5
u00048,a01136,5
u00048,a01874,1
u00048,a00274,4
u00048,a06814,2
u00048,a01133,1
u00048,a01295,3
u00048,a04195,3
u00048,a00713,4
u00048,a05189,1
u00048,a02507,4
u00048,a05630,5
u00048,a05119,3
u00048,a00285,2
u00048,a00816,5
u00048,a00678,4
u00048,a06946,2
u00048,a01519,2
u00048,a03713,5
u00048,a01090,1
u00048,a00054,1
u00048,a02166,2
u00048,a03291,5
u00048,a05128,5
u00048,a01725,2
u00048,a01824,3
u00048,a05430,2
u00048,a05475,1
u00048,a03972,1
u00048,a00397,5
u00048,a04650,1
u00048,a00687,3
u00048,a05823,1
u00048,a04636,3
u00048,a02638,4
u00048,a01302,4
u00048,a02580,1
u00048,a03645,5
u00048,a00575,1
u00048,a01277,4
u00048,a04896,3
u00048,a05686,4
u00048,a04498,4
u00048,a02597,3
u00048,a05245,5
u00048,a04258,4
u00048,a00384,5
u00048,a03430,1
u00048,a05047,3
u00048,a03056,3
u00048,a06130,4
u00048,a00605,5
u00048,a04749,4
u00048,a06564,5
u00048,a04015,4
u00048,a01310,4
u00048,a01581,5
u00048,a05398,1
u00048,a03837,1
u00048,a06673,3
u00048,a06629,3
u00048,a05683,5
u00048,a06803,4
u00049,a05658,1
u00049,a00282,1
u00049,a06234,5
u00049,a05941,5
u00049,a05938,4
u00049,a01506,1
u00049,a06356,4
u00049,a04274,2
u00049,a06700,3
u00049,a00575,5
u00049,a04086,5
u00049,a06439,1
u00049,a01642,2
u00049,a02793,3
u00049,a04969,3
u00049,a05442,3
u00049,a00907,4
u00049,a01294,4
u00049,a05131,3
u00049,a00504,2
u00049,a06083,3
u00049,a05486,3
u00049,a06906,2
u00049,a01873,2
u00049,a04248,1
u00049,a00823,3
u00049,a06516,1
u00049,a06436,5
u00049,a06797,3
u00049,a00052,3
u00049,a03806,3
u00049,a06013,2
u00049,a06721,4
u00049,a03161,1
u00049,a01353,5
u00049,a05076,1
u00049,a04823,2
u00049,a03493,3
u00049,a04923,1
u00049,a04173,3
u00049,a04494,2
u00049,a05618,5
u00049,a02428,1
u00049,a05611,3
u00049,a03123,3
u00049,a01237,3
u00049,a05752,1
u00049,a01840,3
u00049,a06521,2
u00049,a03831,4
u00049,a02870,4
u00049,a03643,2
u00049,a06104,5
u00049,a04479,3
u00049,a05105,5
u00049,a06429,5
u00049,a02484,3
u00049,a03146,5
u00049,a04499,2
u00049,a06274,1
u00049,a06875,4
u00049,a00313,1
u00049,a02654,5
u00049,a03683,3
u00049,a06671,1
u00049,a01481,2
u00049,a00556,2
u00049,a01347,3
u00049,a06084,4
u00049,a01090,5
u00049,a04457,4
u00049,a06480,1
u00049,a02935,4
u00049,a04691,3
u00049,a02101,3
u00049,a04358,3
u00049,a05564,1
u00049,a04524,4
u00049,a01095,4
u00049,a02574,1
u00049,a01884,2
u00049,a01929,4
u00049,a00132,5
u00049,a01183,1
u00049,a05501,3
u00049,a03912,3
u00049,a02350,4
u00049,a00843,4
u00049,a04343,2
u00049,a04890,5
u00049,a00820,4
u00049,a05081,2
u00049,a03029,1
u00049,a00364,3
u00049,a01288,5
u00049,a04166,4
u00049,a00952,4
u00049,a06655,3
u00050,a02319,2
u00050,a05292,3
u00050,a03783,3
u00050,a02689,1
u00050,a02442,1
u00050,a06163,5
u00050,a06003,3
u00050,a05618,5
u00050,a00365,1
u00050,a04581,1
u00050,a04980,4
u00050,a06889,5
u00050,a05595,5
u00050,a01260,5
u00050,a02189,4
u00050,a00911,2
u00050,a02820,4
u00050,a04446,2
u00050,a02926,2
u00050,a06429,1
u00050,a00214,2
u00050,a06882,2
u00050,a01847,4
u00050,a06499,1
u00050,a03511,4
u00050,a00793,3
u00050,a04625,2
u00050,a03657,5
u00050,a05236,2
u00050,a05195,5
u00050,a06532,1
u00050,a01225,3
u00050,a06863,1
u00050,a06795,2
u00050,a06651,1
u00050,a02186,4
u00050,a04427,5
u00050,a03005,4
u00050,a02335,5
u00050,a03190,2
u00050,a01955,2
u00050,a01249,1
u00050,a03956,3
u00050,a01664,4
u00050,a05444,3
u00050,a02776,4
u00050,a06780,1
u00050,a06008,5
u00050,a02052,4
u00050,a05664,3
u00050,a06267,5
u00050,a05374,1
u00050,a06652,1
u00050,a01768,1
u00050,a06182,1
u00050,a06321,2
u00050,a03097,4
u00050,a06387,4
u00050,a04937,3
u00050,a06624,2
u00050,a04336,4
u00050,a03405,2
u00050,a03966,2
u00050,a00914,3
u00050,a01309,1
u00050,a03777,3
u00050,a01788,3
u00050,a04710,5
u00050,a06810,2
u00050,a02585,3
u00050,a00125,2
u00050,a00482,3
u00050,a06576,5
u00050,a04113,4
u00050,a02703,5
u00050,a04954,2
u00050,a05946,1
u00050,a05125,5
u00050,a02237,3
u00050,a06345,4
u00050,a02400,5
u00050,a01064,2
u00050,a06436,3
u00050,a01907,4
u00050,a03797,4
u00050,a02664,3
u00050,a06440,3
u00050,a05462,4
u00050,a03219,4
u00050,a03593,2
u00050,a03526,2
u00051,a06221,2
u00051,a05816,5
u00051,a02255,3
u00051,a03402,4
u00051,a00717,1
u00051,a03567,4
u00051,a04167,2
u00051,a02244,3
u00051,a06606,3
u00051,a04237,4
u00051,a06119,5
u00051,a06480,2
u00051,a03974,5
u00051,a01188,2
u00051,a00612,3
u00051,a04188,1
u00051,a06331,4
u00051,a03108,2
u00051,a05148,1
u00051,a05342,2
u00051,a06731,5
u00051,a03484,5
u00051,a01748,1
u00051,a02005,4
u00051,a06116,4
u00051,a03808,5
u00051,a01839,5
u00051,a04644,5
u00051,a03747,1
u00051,a03273,5
u00051,a05935,4
u00051,a00694,2
u00051,a02654,2
u00051,a00569,1
u00051,a01793,3
u00051,a06916,5
u00051,a05300,2
u00051,a01626,4
u00051,a00019,2
u00051,a00807,1
u00051,a03929,1
u00051,a05715,5
u00051,a02000,5
u00051,a01039,3
u00051,a00938,1
u00051,a02632,1
u00051,a01809,4
u00051,a06264,4
u00051,a02498,1
u00051,a06343,3
u00051,a02264,3
u00051,a00855,1
u00051,a01192,3
u00051,a02699,5
u00051,a05233,3
u00051,a06577,3
u00051,a02866,3
u00051,a06063,3
u00051,a04511,4
u00051,a03533,2
u00051,a05716,2
u00051,a00017,2
u00051,a01794,5
u00051,a03299,4
u00051,a01318,3
u00051,a01439,2
u00051,a01258,3
u00051,a05300,2
u00051,a06518,1
u00051,a01578,3
u00051,a03883,3
u00051,a00975,5
u00051,a03781,3
u00051,a04940,3
u00051,a03555,4
u00051,a04465,5
u00051,a06574,4
u00051,a02210,3
u00051,a03821,3
u00051,a02516,5
u00051,a05848,3
u00051,a01585,4
u00051,a05015,1
u00051,a01063,5
u00051,a00780,4
u00051,a06020,3
u00051,a05037,3
u00051,a04156,4
u00051,a04071,2
u00051,a01035,1
u00051,a05568,3
u00051,a04623,4
u00051,a01430,5
u00051,a04251,1
u00051,a00502,1
u00052,a04976,5
u00052,a02623,1
u00052,a04620,5
u00052,a06579,4
u00052,a04877,1
u00052,a02762,3
u00052,a00203,4
u00052,a00208,1
u00052,a02694,2
u00052,a05310,4
u00052,a00518,1
u00052,a04631,3
u00052,a01862,3
u00052,a04103,4
u00052,a00246,4
u00052,a05891,5
u00052,a02881,2
u00052,a04883,1
u00052,a04067,5
u00052,a06476,5
u00052,a02281,2
u00052,a06912,4
u00052,a00421,4
u00052,a02763,4
u00052,a00449,5
u00052,a05636,5
u00052,a00949,5
u00052,a02157,1
u00052,a06604,5
u00052,a03817,4
u00052,a05327,2
u00052,a05770,2
u00052,a03864,5
u00052,a06431,2
u00052,a01019,5
u00052,a05165,5
u00052,a03473,1
u00052,a00989,4
u00052,a04830,4
u00052,a03931,3
u00052,a06866,1
u00052,a02828,4
u00052,a00967,5
u00052,a01641,5
u00052,a05824,4
u00052,a03684,2
u00052,a00638,4
u00052,a05056,3
u00052,a03546,2
u00052,a06745,1
u00052,a05803,4
u00052,a04470,3
u00052,a01506,1
u00052,a06912,4
u00052,a04251,4
u00052,a00914,5
u00052,a00272,2
u00052,a01714,5
u00052,a06101,3
u00052,a04674,5
u00052,a02378,1
u00052,a02203,5
u00052,a00503,2
u00052,a04098,5
u00052,a03850,2
u00052,a03406,4
u00052,a03547,3
u00052,a04080,1
u00052,a04656,4
u00052,a01627,3
u00052,a02114,2
u00052,a00034,3
u00052,a00174,3
u00052,a03998,2
u00052,a03155,5
u00052,a02175,2
u00052,a04664,3
u00052,a04273,2
u00052,a05503,2
u00052,a06283,2
u00052,a06224,4
u00052,a01458,4
u00052,a06421,5
u00052,a06256,1
u00052,a04731,3
u00052,a02483,1
u00052,a02637,1
u00052,a04594,1
u00052,a00560,2
u00052,a01421,4
u00052,a04426,1
u00052,a02820,1
u00052,a01267,4
u00052,a03624,2
u00052,a05801,4
u00052,a05163,4
u00052,a05195,3
u00052,a06785,3
u00052,a03656,1
u00052,a00987,3
u00053,a06302,1
u00053,a05255,4
u00053,a01283,4
u00053,a02166,3
u00053,a04185,4
u00053,a03282,2
u00053,a00194,3
u00053,a00445,3
u00053,a05771,4
u00053,a03464,2
u00053,a01398,4
u00053,a06320,5
u00053,a01408,4
u00053,a00359,1
u00053,a00391,2
u00053,a06233,4
u00053,a05446,2
u00053,a00694,4
u00053,a06332,3
u00053,a02743,5
u00053,a01612,3
u00053,a06085,4
u00053,a03833,4
u00053,a04940,5
u00053,a00692,2
u00053,a03629,2
u00053,a00540,1
u00053,a00842,3
u00053,a00963,1
u00053,a02539,1
u00053,a06060,2
u00053,a03708,1
u00053,a01358,2
u00053,a04221,2
u00053,a06921,2
u00053,a05179,3
u00053,a00355,5
u00053,a00245,2
u00053,a04335,1
u00053,a03259,1
u00053,a04891,1
u00053,a01522,4
u00053,a05689,3
u00053,a02377,4
u00053,a02112,3
u00053,a04308,2
u00053,a03947,2
u00053,a03019,2
u00053,a02878,2
u00053,a00949,2
u00053,a04766,4
u00053,a06282,2
u00053,a01391,2
u00053,a02006,4
u00053,a04904,4
u00053,a06514,5
u00053,a05127,1
u00053,a00954,4
u00053,a02915,5
u00053,a04977,4
u00053,a04644,4
u00053,a03048,2
u00053,a03158,2
u00053,a01222,3
u00053,a06805,2
u00053,a05776,4
u00053,a00384,4
u00053,a04665,2
u00053,a03726,3
u00053,a03439,3
u00053,a01233,4
u00053,a06469,3
u00053,a03893,4
u00053,a03061,2
u00053,a06828,1
u00053,a01353,4
u00053,a06137,2
u00053,a00831,2
u00053,a04894,5
u00053,a02617,2
u00053,a00762,2
u00053,a06752,2
u00053,a06062,1
u00053,a05836,2
u00053,a00149,1
u00053,a06651,3
u00053,a01104,5
u00053,a06584,1
u00053,a03467,2
u00053,a02261,2
u00053,a00769,2
u00053,a00990,2
u00053,a00335,5
u00053,a02799,3
u00053,a06476,5
u00053,a02969,2
u00053,a01875,5
u00053,a06144,1
u00054,a00330,5
u00054,a04742,2
u00054,a02807,4
u00054,a02188,5
u00054,a03407,4
u00054,a00932,1
u00054,a00934,2
u00054,a00430,3
u00054,a05981,5
u00054,a05466,1
u00054,a06000,4
u00054,a04002,5
u00054,a04334,3
u00054,a06568,2
u00054,a02555,4
u00054,a00635,4
u00054,a06521,5
u00054,a03333,2
u00054,a05390,1
u00054,a05494,5
u00054,a00407,4
u00054,a01897,4
u00054,a06955,2
u00054,a03401,4
u00054,a00828,1
u00054,a01225,1
u00054,a04469,5
u00054,a06801,4
u00054,a04312,4
u00054,a05356,5
u00054,a00968,1
u00054,a00374,1
u00054,a06099,5
u00054,a02198,2
u00054,a04142,1
u00054,a00976,2
u00054,a00232,4
u00054,a03579,5
u00054,a04574,5
u00054,a01876,1
u00054,a04641,5
u00054,a00761,3
u00054,a02676,3
u00054,a06822,5
u00054,a00579,4
u00054,a05697,3
u00054,a00684,2
u00054,a02931,4
u00054,a04606,2
u00054,a03842,3
u00054,a05637,3
u00054,a02519,2
u00054,a01388,5
u00054,a06469,2
u00054,a00435,5
u00054,a06545,5
u00054,a06818,4
u00054,a05810,4
u00054,a04466,2
u00054,a06285,1
u00054,a03143,1
u00054,a00473,5
u00054,a00626,4
u00054,a03439,1
u00054,a02997,1
u00054,a05605,1
u00054,a05492,1
u00054,a04558,5
u00054,a04978,5
u00054,a05453,5
u00054,a04368,3
u00054,a00653,3
u00054,a00857,2
u00054,a01412,5
u00054,a03949,3
u00054,a06308,5
u00054,a04074,4
u00054,a03981,5
u00054,a03655,5
u00054,a04244,1
u00054,a01544,5
u00054,a01837,2
u00054,a04634,2
u00054,a02067,3
u00054,a00225,1
u00054,a05479,4
u00054,a00556,4
u00054,a02462,2
u00054,a02098,3
u00054,a00310,2
u00054,a00299,5
u00054,a01948,3
u00054,a01939,4
u00054,a02531,2
u00054,a02787,3
u00055,a00788,1
u00055,a01172,3
u00055,a06336,2
u00055,a05631,2
u00055,a00607,5
u00055,a01699,1
u00055,a01136,2
u00055,a04115,2
u00055,a03590,3
u00055,a03567,5
u00055,a01725,2
u00055,a04791,3
u00055,a00840,4
u00055,a06944,4
u00055,a06637,3
u00055,a04123,2
u00055,a01420,3
u00055,a06207,4
u00055,a00154,3
u00055,a06008,1
u00055,a02353,1
u00055,a02263,5
u00055,a00865,5
u00055,a04429,1
u00055,a04607,3
u00055,a02012,3
u00055,a01148,2
u00055,a03977,3
u00055,a05607,4
u00055,a05355,3
u00055,a03095,4
u00055,a03157,4
u00055,a02766,4
u00055,a06304,2
u00055,a00154,5
u00055,a00967,1
u00055,a00543,1
u00055,a04528,5
u00055,a00290,1
u00055,a05781,3
u00055,a02896,4
u00055,a01664,1
u00055,a00888,3
u00055,a03390,4
u00055,a00606,3
u00055,a05825,4
u00055,a03610,4
u00055,a00269,2
u00055,a04639,1
u00055,a05859,1
u00055,a00860,1
u00055,a02375,4
u00055,a01281,2
u00055,a03571,5
u00055,a03571,3
u00055,a02766,2
u00055,a00063,1
u00055,a02957,5
u00055,a04569,5
u00055,a00224,1
u00055,a05831,5
u00055,a06691,1
u00055,a05398,1
u00055,a01247,4
u00055,a02433,2
u00055,a04972,3
u00055,a06517,1
u00055,a00428,4
u00055,a01321,4
u00055,a06333,1
u00055,a03491,1
u00055,a02743,3
u00055,a04591,1
u00055,a00620,1
u00055,a05835,2
u00055,a02418,5
u00055,a00675,3
u00055,a03596,2
u00055,a01721,2
u00055,a03637,1
u00055,a01576,2
u00055,a04894,4
u00055,a02910,3
u00055,a05328,4
u00055,a06253,2
u00055,a03135,5
u00055,a03617,1
u00055,a02909,3
u00055,a03521,2
u00055,a00545,5
u00055,a01892,1
u00055,a03625,5
u00055,a02389,3
u00055,a06701,2
u00055,a05226,1
u00056,a06813,4
u00056,a02938,3
u00056,a03954,1
u00056,a01694,4
u00056,a03675,2
u00056,a03942,3
u00056,a04105,5
u00056,a02122,3
u00056,a03285,5
u00056,a00578,2
u00056,a00506,1
u00056,a03896,5
u00056,a01737,5
u00056,a03922,5
u00056,a01012,4
u00056,a04918,4
u00056,a03202,3
u00056,a04000,2
u00056,a04550,3
u00056,a01559,1
u00056,a00644,4
u00056,a04166,4
u00056,a00130,3
u00056,a04980,1
u00056,a04952,4
u00056,a00881,3
u00056,a01481,5
u00056,a02010,4
u00056,a03928,3
u00056,a03915,4
u00056,a01393,3
u00056,a03039,4
u00056,a03953,5
u00056,a03337,2
u00056,a02460,3
u00056,a04918,4
u00056,a06912,1
u00056,a03932,5
u00056,a02332,5
u00056,a04470,5
u00056,a00512,4
u00056,a02858,3
u00056,a00164,2
u00056,a02156,4
u00056,a01218,4
u00056,a02187,2
u00056,a05251,3
u00056,a03134,2
u00056,a05641,5
u00056,a05637,2
u00056,a04861,4
u00056,a06712,1
u00056,a04842,5
u00056,a06819,1
u00056,a03841,2
u00056,a05368,5
u00056,a04970,5
u00056,a06125,4
u00056,a00722,4
u00056,a03358,1
u00056,a03321,2
u00056,a05801,5
u00056,a05995,5
u00056,a00163,3
u00056,a02605,5
u00056,a03525,2
u00056,a00852,4
u00056,a05945,5
u00056,a03739,2
u00056,a05725,1
u00056,a03496,4
u00056,a02287,2
u00056,a06705,3
u00056,a04320,4
u00056,a02878,4
u00056,a05553,1
u00056,a05116,5
u00056,a05352,5
u00056,a06127,1
u00056,a06350,5
u00056,a04700,3
u00056,a02423,2
u00056,a06321,2
u00056,a02919,2
u00056,a06587,2
u00056,a00475,5
u00056,a05434,4
u00056,a04652,1
u00056,a01127,3
u00056,a05240,3
u00056,a05713,3
u00056,a04173,2
u00056,a04832,3
u00057,a04404,4
u00057,a03108,3
u00057,a04263,5
u00057,a04789,2
u00057,a05403,1
u00057,a00964,3
u00057,a01563,4
u00057,a03735,2
u00057,a06823,5
u00057,a04150,2
u00057,a03276,1
u00057,a05152,3
u00057,a01843,2
u00057,a01768,5
u00057,a02288,2
u00057,a02906,1
u00057,a00878,5
u00057,a06705,5
u00057,a01649,4
u00057,a03709,4
u00057,a04200,3
u00057,a05219,4
u00057,a05287,1
u00057,a01154,1
u00057,a01253,4
u00057,a01503,1
u00057,a01909,1
u00057,a05836,2
u00057,a00266,2
u00057,a04205,5
u00057,a06224,3
u00057,a03837,3
u00057,a01632,2
u00057,a06556,3
u00057,a06413,1
u00057,a02154,2
u00057,a04979,2
u00057,a04920,2
u00057,a06787,2
u00057,a04540,5
u00057,a04439,1
u00057,a05898,4
u00057,a00096,3
u00057,a05383,3
u00057,a00411,2
u00057,a04642,1
u00057,a00287,2
u00057,a00580,3
u00057,a06755,2
u00057,a05114,2
u00057,a03403,5
u00057,a04076,5
u00057,a00070,3
u00057,a01383,5
u00057,a01921,3
u00057,a01889,5
u00057,a00542,4
u00057,a03886,5
u00057,a04230,3
u00057,a03865,4
u00057,a06181,4
u00057,a00606,2
u00057,a03529,2
u00057,a04697,4
u00057,a00124,4
u00057,a03905,5
u00057,a01860,3
u00057,a05585,1
u00057,a00656,1
u00057,a05050,2
u00057,a05342,4
u00057,a06271,2
u00057,a01446,3
u00057,a05229,3
u00057,a02672,4
u00057,a00219,1
u00057,a04485,5
u00057,a00645,3
u00057,a03406,3
u00057,a04451,4
u00057,a05908,2
u00057,a01725,1
u00057,a03509,2
u00057,a04631,2
u00057,a00544,3
u00057,a05912,1
u00057,a01905,1
u00057,a02001,2
u00057,a00832,4
u00057,a05743,4
u00057,a03954,5
u00058,a00785,5
u00058,a02507,5
u00058,a03900,1
u00058,a03418,3
u00058,a02754,1
u00058,a06816,3
u00058,a02514,1
u00058,a06035,2
u00058,a05549,5
u00058,a05958,2
u00058,a05933,2
u00058,a01226,2
u00058,a02362,1
u00058,a02600,5
u00058,a01095,1
u00058,a06871,5
u00058,a05427,1
u00058,a04134,3
u00058,a03410,4
u00058,a05077,1
u00058,a01784,4
u00058,a00149,3
u00058,a01106,5
u00058,a03049,5
u00058,a01997,4
u00058,a06747,5
u00058,a00668,2
u00058,a06320,4
u00058,a02429,3
u00058,a01244,1
u00058,a03628,1
u00058,a04701,2
u00058,a03477,3
u00058,a00142,3
u00058,a05242,3
u00058,a02680,5
u00058,a03517,1
u00058,a03339,4
u00058,a01317,4
u00058,a02023,3
u00058,a03256,5
u00058,a01167,1
u00058,a05869,3
u00058,a01399,4
u00058,a06711,1
u00058,a05876,2
u00058,a05905,2
u00058,a03520,5
u00058,a04970,5
u00058,a00888,5
u00058,a06328,3
u00058,a05391,4
u00058,a04782,5
u00058,a00311,2
u00058,a05683,5
u00058,a06389,3
u00058,a03333,1
u00058,a01720,3
u00058,a00965,2
u00058,a03915,1
u00058,a06212,1
u00058,a05044,5
u00058,a04457,3
u00058,a03740,1
u00058,a04039,4
u00058,a03433,2
u00058,a02965,4
u00058,a02531,3
u00058,a06283,2
u00058,a01368,3
u00058,a05195,5
u00058,a01986,2
u00058,a05214,2
u00058,a02830,1
u00058,a01914,4
u00058,a05456,1
u00058,a03428,3
u00058,a02099,4
u00058,a02551,2
u00058,a01752,1
u00058,a02934,2
u00058,a06695,5
u00058,a01961,2
u00058,a02368,5
u00058,a03320,3
u00058,a00067,2
u00058,a06566,5
u00058,a05186,5
u00058,a03844,4
u00058,a00040,5
u00058,a02883,4
u00059,a01676,5
u00059,a02225,3
u00059,a00245,2
u00059,a01426,1
u00059,a06088,2
u00059,a06005,5
u00059,a00986,4
u00059,a03529,3
u00059,a00372,4
u00059,a05114,3
u00059,a05230,3
u00059,a06020,5
u00059,a04655,1
u00059,a01278,3
u00059,a01597,5
u00059,a02821,3
u00059,a00169,4
u00059,a06026,5
